Cecilia Salvai,Italy,Juventus
Player,South Africa,Club
Kaylin Swart,South Africa,JVW
Lebogang Ramalepe,South Africa,Mamelodi Sundowns
Bongeka Gamede,South Africa,UWC
Noko Matlou,South Africa,Eibar
Fikile Magama,South Africa,UWC
Noxolo Cesane,South Africa,Tigres UANL
Karabo Dhlamini,South Africa,Mamelodi Sundowns
Hildah Magaia,South Africa,Sejong Sportstoto
Gabriela Salgado,South Africa,JVW
Linda Motlhalo,South Africa,Glasgow City
Thembi Kgatlana,South Africa,Racing Louisville
Jermaine Seoposenwe,South Africa,Monterrey
Bambanani Mbane,South Africa,Mamelodi Sundowns
Tiisetso Makhubela,South Africa,Mamelodi Sundowns
Refiloe Jane (captain),South Africa,Sassuolo
Andile Dlamini,South Africa,Mamelodi Sundowns
Melinda Kgadiete,South Africa,Mamelodi Sundowns
Sibulele Holweni,South Africa,UWC
Kholosa Biyana,South Africa,UWC
Robyn Moodaly,South Africa,JVW
Kebotseng Moletsane,South Africa,Royal AM
Nomvula Kgoale,South Africa,TS Galaxy Queens
Wendy Shongwe,South Africa,University of Pretoria
Player,Sweden,Club
Zećira Mušović,Sweden,Chelsea
Jonna Andersson,Sweden,Hammarby IF
Linda Sembrant,Sweden,Juventus
Stina Lennartsson,Sweden,Linköping FC
Anna Sandberg,Sweden,BK Häcken
Magdalena Eriksson,Sweden,Chelsea
Madelen Janogy,Sweden,Hammarby IF
Lina Hurtig,Sweden,Arsenal
Kosovare Asllani,Sweden,AC Milan
Sofia Jakobsson,Sweden,San Diego Wave
Stina Blackstenius,Sweden,Arsenal
Jennifer Falk,Sweden,BK Häcken
